Year, Month, Day,     Extent,    Missing, Source Data
2009,    05,  26,     11.972,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.05.26/nt_20090526_f17_v1.1_s.bin']
2009,    05,  27,     12.034,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.05.27/nt_20090527_f17_v1.1_s.bin']
2009,    05,  28,     12.171,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.05.28/nt_20090528_f17_v1.1_s.bin']
2009,    05,  29,     12.313,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.05.29/nt_20090529_f17_v1.1_s.bin']
2009,    05,  30,     12.337,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.05.30/nt_20090530_f17_v1.1_s.bin']
2009,    05,  31,     12.392,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.05.31/nt_20090531_f17_v1.1_s.bin']
2009,    06,  01,     12.440,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.06.01/nt_20090601_f17_v1.1_s.bin']
2009,    06,  02,     12.529,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.06.02/nt_20090602_f17_v1.1_s.bin']
2009,    06,  03,     12.660,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.06.03/nt_20090603_f17_v1.1_s.bin']
2009,    06,  04,     12.744,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.06.04/nt_20090604_f17_v1.1_s.bin']
2009,    06,  05,     12.839,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.06.05/nt_20090605_f17_v1.1_s.bin']
2009,    06,  06,     12.937,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.06.06/nt_20090606_f17_v1.1_s.bin']
2009,    06,  07,     13.041,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.06.07/nt_20090607_f17_v1.1_s.bin']
2009,    06,  08,     13.179,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.06.08/nt_20090608_f17_v1.1_s.bin']
2009,    06,  09,     13.375,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.06.09/nt_20090609_f17_v1.1_s.bin']
2009,    06,  10,     13.557,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.06.10/nt_20090610_f17_v1.1_s.bin']
2009,    06,  11,     13.629,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.06.11/nt_20090611_f17_v1.1_s.bin']
2009,    06,  12,     13.666,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.06.12/nt_20090612_f17_v1.1_s.bin']
2009,    06,  13,     13.733,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.06.13/nt_20090613_f17_v1.1_s.bin']
2009,    06,  14,     13.866,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.06.14/nt_20090614_f17_v1.1_s.bin']
2009,    06,  15,     13.928,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.06.15/nt_20090615_f17_v1.1_s.bin']
2009,    06,  16,     13.965,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.06.16/nt_20090616_f17_v1.1_s.bin']
2009,    06,  17,     14.080,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.06.17/nt_20090617_f17_v1.1_s.bin']
2009,    06,  18,     14.223,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.06.18/nt_20090618_f17_v1.1_s.bin']
2009,    06,  19,     14.293,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.06.19/nt_20090619_f17_v1.1_s.bin']
2009,    06,  20,     14.415,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.06.20/nt_20090620_f17_v1.1_s.bin']
2009,    06,  21,     14.477,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.06.21/nt_20090621_f17_v1.1_s.bin']
2009,    06,  22,     14.575,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.06.22/nt_20090622_f17_v1.1_s.bin']
2009,    06,  23,     14.638,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.06.23/nt_20090623_f17_v1.1_s.bin']
2009,    06,  24,     14.770,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.06.24/nt_20090624_f17_v1.1_s.bin']
2009,    06,  25,     14.878,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.06.25/nt_20090625_f17_v1.1_s.bin']
2009,    06,  26,     14.926,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.06.26/nt_20090626_f17_v1.1_s.bin']
2009,    06,  27,     14.981,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.06.27/nt_20090627_f17_v1.1_s.bin']
2009,    06,  28,     14.921,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.06.28/nt_20090628_f17_v1.1_s.bin']
2009,    06,  29,     14.956,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.06.29/nt_20090629_f17_v1.1_s.bin']
2009,    06,  30,     15.003,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.06.30/nt_20090630_f17_v1.1_s.bin']
2009,    07,  01,     15.110,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.07.01/nt_20090701_f17_v1.1_s.bin']
2009,    07,  02,     15.239,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.07.02/nt_20090702_f17_v1.1_s.bin']
2009,    07,  03,     15.295,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.07.03/nt_20090703_f17_v1.1_s.bin']
2009,    07,  04,     15.269,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.07.04/nt_20090704_f17_v1.1_s.bin']
2009,    07,  05,     15.364,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.07.05/nt_20090705_f17_v1.1_s.bin']
2009,    07,  06,     15.450,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.07.06/nt_20090706_f17_v1.1_s.bin']
2009,    07,  07,     15.601,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.07.07/nt_20090707_f17_v1.1_s.bin']
2009,    07,  08,     15.752,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.07.08/nt_20090708_f17_v1.1_s.bin']
2009,    07,  09,     15.914,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.07.09/nt_20090709_f17_v1.1_s.bin']
2009,    07,  10,     16.038,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.07.10/nt_20090710_f17_v1.1_s.bin']
2009,    07,  11,     16.122,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.07.11/nt_20090711_f17_v1.1_s.bin']
2009,    07,  12,     16.269,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.07.12/nt_20090712_f17_v1.1_s.bin']
2009,    07,  13,     16.350,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.07.13/nt_20090713_f17_v1.1_s.bin']
2009,    07,  14,     16.350,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.07.14/nt_20090714_f17_v1.1_s.bin']
2009,    07,  15,     16.320,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.07.15/nt_20090715_f17_v1.1_s.bin']
2009,    07,  16,     16.499,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.07.16/nt_20090716_f17_v1.1_s.bin']
2009,    07,  17,     16.638,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.07.17/nt_20090717_f17_v1.1_s.bin']
2009,    07,  18,     16.574,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.07.18/nt_20090718_f17_v1.1_s.bin']
2009,    07,  19,     16.430,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.07.19/nt_20090719_f17_v1.1_s.bin']
2009,    07,  20,     16.437,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.07.20/nt_20090720_f17_v1.1_s.bin']
2009,    07,  21,     16.492,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.07.21/nt_20090721_f17_v1.1_s.bin']
2009,    07,  22,     16.553,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.07.22/nt_20090722_f17_v1.1_s.bin']
2009,    07,  23,     16.618,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.07.23/nt_20090723_f17_v1.1_s.bin']
2009,    07,  24,     16.687,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.07.24/nt_20090724_f17_v1.1_s.bin']
2009,    07,  25,     16.740,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.07.25/nt_20090725_f17_v1.1_s.bin']
2009,    07,  26,     16.838,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.07.26/nt_20090726_f17_v1.1_s.bin']
2009,    07,  27,     16.908,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.07.27/nt_20090727_f17_v1.1_s.bin']
2009,    07,  28,     16.964,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.07.28/nt_20090728_f17_v1.1_s.bin']
2009,    07,  29,     17.059,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.07.29/nt_20090729_f17_v1.1_s.bin']
2009,    07,  30,     17.092,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.07.30/nt_20090730_f17_v1.1_s.bin']
2009,    07,  31,     17.129,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.07.31/nt_20090731_f17_v1.1_s.bin']
2009,    08,  01,     17.249,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.08.01/nt_20090801_f17_v1.1_s.bin']
2009,    08,  02,     17.390,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.08.02/nt_20090802_f17_v1.1_s.bin']
2009,    08,  03,     17.405,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.08.03/nt_20090803_f17_v1.1_s.bin']
2009,    08,  04,     17.481,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.08.04/nt_20090804_f17_v1.1_s.bin']
2009,    08,  05,     17.561,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.08.05/nt_20090805_f17_v1.1_s.bin']
2009,    08,  06,     17.626,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.08.06/nt_20090806_f17_v1.1_s.bin']
2009,    08,  07,     17.691,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.08.07/nt_20090807_f17_v1.1_s.bin']
2009,    08,  08,     17.778,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.08.08/nt_20090808_f17_v1.1_s.bin']
2009,    08,  09,     17.907,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.08.09/nt_20090809_f17_v1.1_s.bin']
2009,    08,  10,     17.939,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.08.10/nt_20090810_f17_v1.1_s.bin']
2009,    08,  11,     18.021,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.08.11/nt_20090811_f17_v1.1_s.bin']
2009,    08,  12,     18.140,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.08.12/nt_20090812_f17_v1.1_s.bin']
2009,    08,  13,     18.128,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.08.13/nt_20090813_f17_v1.1_s.bin']
2009,    08,  14,     18.222,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.08.14/nt_20090814_f17_v1.1_s.bin']
2009,    08,  15,     18.258,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.08.15/nt_20090815_f17_v1.1_s.bin']
2009,    08,  16,     18.255,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.08.16/nt_20090816_f17_v1.1_s.bin']
2009,    08,  17,     18.277,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.08.17/nt_20090817_f17_v1.1_s.bin']
2009,    08,  18,     18.320,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.08.18/nt_20090818_f17_v1.1_s.bin']
2009,    08,  19,     18.294,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.08.19/nt_20090819_f17_v1.1_s.bin']
2009,    08,  20,     18.294,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.08.20/nt_20090820_f17_v1.1_s.bin']
2009,    08,  21,     18.385,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.08.21/nt_20090821_f17_v1.1_s.bin']
2009,    08,  22,     18.356,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.08.22/nt_20090822_f17_v1.1_s.bin']
2009,    08,  23,     18.350,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.08.23/nt_20090823_f17_v1.1_s.bin']
2009,    08,  24,     18.328,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.08.24/nt_20090824_f17_v1.1_s.bin']
2009,    08,  25,     18.386,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.08.25/nt_20090825_f17_v1.1_s.bin']
2009,    08,  26,     18.447,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.08.26/nt_20090826_f17_v1.1_s.bin']
2009,    08,  27,     18.538,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.08.27/nt_20090827_f17_v1.1_s.bin']
2009,    08,  28,     18.506,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.08.28/nt_20090828_f17_v1.1_s.bin']
2009,    08,  29,     18.467,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.08.29/nt_20090829_f17_v1.1_s.bin']
2009,    08,  30,     18.518,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.08.30/nt_20090830_f17_v1.1_s.bin']
2009,    08,  31,     18.515,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.08.31/nt_20090831_f17_v1.1_s.bin']
2009,    09,  01,     18.601,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.09.01/nt_20090901_f17_v1.1_s.bin']
2009,    09,  02,     18.652,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.09.02/nt_20090902_f17_v1.1_s.bin']
2009,    09,  03,     18.725,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.09.03/nt_20090903_f17_v1.1_s.bin']
2009,    09,  04,     18.776,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.09.04/nt_20090904_f17_v1.1_s.bin']
2009,    09,  05,     18.836,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.09.05/nt_20090905_f17_v1.1_s.bin']
2009,    09,  06,     18.817,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.09.06/nt_20090906_f17_v1.1_s.bin']
2009,    09,  07,     18.825,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.09.07/nt_20090907_f17_v1.1_s.bin']
2009,    09,  08,     18.797,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.09.08/nt_20090908_f17_v1.1_s.bin']
2009,    09,  09,     18.837,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.09.09/nt_20090909_f17_v1.1_s.bin']
2009,    09,  10,     18.907,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.09.10/nt_20090910_f17_v1.1_s.bin']
2009,    09,  11,     18.905,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.09.11/nt_20090911_f17_v1.1_s.bin']
2009,    09,  12,     18.903,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.09.12/nt_20090912_f17_v1.1_s.bin']
2009,    09,  13,     18.921,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.09.13/nt_20090913_f17_v1.1_s.bin']
2009,    09,  14,     18.868,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.09.14/nt_20090914_f17_v1.1_s.bin']
2009,    09,  15,     18.867,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.09.15/nt_20090915_f17_v1.1_s.bin']
2009,    09,  16,     18.936,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.09.16/nt_20090916_f17_v1.1_s.bin']
2009,    09,  17,     18.978,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.09.17/nt_20090917_f17_v1.1_s.bin']
2009,    09,  18,     19.004,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.09.18/nt_20090918_f17_v1.1_s.bin']
2009,    09,  19,     19.107,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.09.19/nt_20090919_f17_v1.1_s.bin']
2009,    09,  20,     19.154,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.09.20/nt_20090920_f17_v1.1_s.bin']
2009,    09,  21,     19.202,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.09.21/nt_20090921_f17_v1.1_s.bin']
2009,    09,  22,     19.218,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.09.22/nt_20090922_f17_v1.1_s.bin']
2009,    09,  23,     19.256,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.09.23/nt_20090923_f17_v1.1_s.bin']
2009,    09,  24,     19.299,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.09.24/nt_20090924_f17_v1.1_s.bin']
2009,    09,  25,     19.272,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.09.25/nt_20090925_f17_v1.1_s.bin']
2009,    09,  26,     19.209,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.09.26/nt_20090926_f17_v1.1_s.bin']
2009,    09,  27,     19.110,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.09.27/nt_20090927_f17_v1.1_s.bin']
2009,    09,  28,     19.040,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.09.28/nt_20090928_f17_v1.1_s.bin']
2009,    09,  29,     18.891,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.09.29/nt_20090929_f17_v1.1_s.bin']
2009,    09,  30,     18.901,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.09.30/nt_20090930_f17_v1.1_s.bin']
2009,    10,  01,     18.857,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.10.01/nt_20091001_f17_v1.1_s.bin']
2009,    10,  02,     18.849,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.10.02/nt_20091002_f17_v1.1_s.bin']
2009,    10,  03,     18.853,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.10.03/nt_20091003_f17_v1.1_s.bin']
2009,    10,  04,     18.932,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.10.04/nt_20091004_f17_v1.1_s.bin']
2009,    10,  05,     18.842,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.10.05/nt_20091005_f17_v1.1_s.bin']
2009,    10,  06,     18.773,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.10.06/nt_20091006_f17_v1.1_s.bin']
2009,    10,  07,     18.690,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.10.07/nt_20091007_f17_v1.1_s.bin']
2009,    10,  08,     18.643,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.10.08/nt_20091008_f17_v1.1_s.bin']
2009,    10,  09,     18.624,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.10.09/nt_20091009_f17_v1.1_s.bin']
2009,    10,  10,     18.561,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.10.10/nt_20091010_f17_v1.1_s.bin']
2009,    10,  11,     18.511,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.10.11/nt_20091011_f17_v1.1_s.bin']
2009,    10,  12,     18.551,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.10.12/nt_20091012_f17_v1.1_s.bin']
2009,    10,  13,     18.467,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.10.13/nt_20091013_f17_v1.1_s.bin']
2009,    10,  14,     18.396,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.10.14/nt_20091014_f17_v1.1_s.bin']
2009,    10,  15,     18.347,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.10.15/nt_20091015_f17_v1.1_s.bin']
2009,    10,  16,     18.256,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.10.16/nt_20091016_f17_v1.1_s.bin']
2009,    10,  17,     18.223,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.10.17/nt_20091017_f17_v1.1_s.bin']
2009,    10,  18,     18.240,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.10.18/nt_20091018_f17_v1.1_s.bin']
2009,    10,  19,     18.164,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.10.19/nt_20091019_f17_v1.1_s.bin']
2009,    10,  20,     18.162,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.10.20/nt_20091020_f17_v1.1_s.bin']
2009,    10,  21,     18.143,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.10.21/nt_20091021_f17_v1.1_s.bin']
2009,    10,  22,     18.064,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.10.22/nt_20091022_f17_v1.1_s.bin']
2009,    10,  23,     18.012,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.10.23/nt_20091023_f17_v1.1_s.bin']
2009,    10,  24,     18.011,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.10.24/nt_20091024_f17_v1.1_s.bin']
2009,    10,  25,     17.995,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.10.25/nt_20091025_f17_v1.1_s.bin']
2009,    10,  26,     17.858,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.10.26/nt_20091026_f17_v1.1_s.bin']
2009,    10,  27,     17.740,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.10.27/nt_20091027_f17_v1.1_s.bin']
2009,    10,  28,     17.672,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.10.28/nt_20091028_f17_v1.1_s.bin']
2009,    10,  29,     17.638,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.10.29/nt_20091029_f17_v1.1_s.bin']
2009,    10,  30,     17.657,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.10.30/nt_20091030_f17_v1.1_s.bin']
2009,    10,  31,     17.514,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.10.31/nt_20091031_f17_v1.1_s.bin']
2009,    11,  01,     17.381,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.11.01/nt_20091101_f17_v1.1_s.bin']
2009,    11,  02,     17.300,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.11.02/nt_20091102_f17_v1.1_s.bin']
2009,    11,  03,     17.197,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.11.03/nt_20091103_f17_v1.1_s.bin']
2009,    11,  04,     17.079,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.11.04/nt_20091104_f17_v1.1_s.bin']
2009,    11,  05,     17.010,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.11.05/nt_20091105_f17_v1.1_s.bin']
2009,    11,  06,     16.930,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.11.06/nt_20091106_f17_v1.1_s.bin']
2009,    11,  07,     16.865,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.11.07/nt_20091107_f17_v1.1_s.bin']
2009,    11,  08,     16.765,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.11.08/nt_20091108_f17_v1.1_s.bin']
2009,    11,  09,     16.648,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.11.09/nt_20091109_f17_v1.1_s.bin']
2009,    11,  10,     16.554,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.11.10/nt_20091110_f17_v1.1_s.bin']
2009,    11,  11,     16.531,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.11.11/nt_20091111_f17_v1.1_s.bin']
2009,    11,  12,     16.467,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.11.12/nt_20091112_f17_v1.1_s.bin']
2009,    11,  13,     16.309,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.11.13/nt_20091113_f17_v1.1_s.bin']
2009,    11,  14,     16.208,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.11.14/nt_20091114_f17_v1.1_s.bin']
2009,    11,  15,     16.052,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.11.15/nt_20091115_f17_v1.1_s.bin']
2009,    11,  16,     15.956,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.11.16/nt_20091116_f17_v1.1_s.bin']
2009,    11,  17,     15.805,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.11.17/nt_20091117_f17_v1.1_s.bin']
2009,    11,  18,     15.654,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.11.18/nt_20091118_f17_v1.1_s.bin']
2009,    11,  19,     15.527,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.11.19/nt_20091119_f17_v1.1_s.bin']
2009,    11,  20,     15.359,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.11.20/nt_20091120_f17_v1.1_s.bin']
2009,    11,  21,     15.193,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.11.21/nt_20091121_f17_v1.1_s.bin']
2009,    11,  22,     15.079,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.11.22/nt_20091122_f17_v1.1_s.bin']
2009,    11,  23,     15.037,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.11.23/nt_20091123_f17_v1.1_s.bin']
2009,    11,  24,     14.855,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.11.24/nt_20091124_f17_v1.1_s.bin']
2009,    11,  25,     14.656,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.11.25/nt_20091125_f17_v1.1_s.bin']
2009,    11,  26,     14.506,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.11.26/nt_20091126_f17_v1.1_s.bin']
2009,    11,  27,     14.383,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.11.27/nt_20091127_f17_v1.1_s.bin']
2009,    11,  28,     14.217,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.11.28/nt_20091128_f17_v1.1_s.bin']
2009,    11,  29,     14.029,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.11.29/nt_20091129_f17_v1.1_s.bin']
2009,    11,  30,     13.883,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.11.30/nt_20091130_f17_v1.1_s.bin']
2009,    12,  01,     13.664,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.12.01/nt_20091201_f17_v1.1_s.bin']
2009,    12,  02,     13.492,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.12.02/nt_20091202_f17_v1.1_s.bin']
2009,    12,  03,     13.296,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.12.03/nt_20091203_f17_v1.1_s.bin']
2009,    12,  04,     13.173,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.12.04/nt_20091204_f17_v1.1_s.bin']
2009,    12,  05,     12.950,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2009.12.05/nt_20091205_f17_v1.1_s.bin']
